parent_code,src,res_code,res_desc,res_unit,coef,price
92810,SINAPI,88316,SERVENTE COM ENCARGOS COMPLEMENTARES,H,0.5471,29.0540166
92810,SINAPI,88246,ASSENTADOR DE TUBOS COM ENCARGOS COMPLEMENTARES,H,0.2735,26.613319699999998
92810,SINAPI,5632,"ESCAVADEIRA HIDRÁULICA SOBRE ESTEIRAS, CAÇAMBA 0,80 M3, PESO OPERACIONAL 17 T, POTENCIA BRUTA 111 HP - CHI DIURNO. AF_06/2014",CHI,0.1188,95.614368
92810,SINAPI,5631,"ESCAVADEIRA HIDRÁULICA SOBRE ESTEIRAS, CAÇAMBA 0,80 M3, PESO OPERACIONAL 17 T, POTENCIA BRUTA 111 HP - CHP DIURNO. AF_06/2014",CHP,0.0612,216.18046799999996
92216,SINAPI,88629,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA), PREPARO MANUAL. AF_08/2019",M3,0.0154,627.058522262
92216,SINAPI,88316,SERVENTE COM ENCARGOS COMPLEMENTARES,H,1.1317,29.0540166
92216,SINAPI,88246,ASSENTADOR DE TUBOS COM ENCARGOS COMPLEMENTARES,H,0.5659,26.613319699999998
92216,SINAPI,7753,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-1, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 1000 MM",M,1.03,439.76
92216,SINAPI,5632,"ESCAVADEIRA HIDRÁULICA SOBRE ESTEIRAS, CAÇAMBA 0,80 M3, PESO OPERACIONAL 17 T, POTENCIA BRUTA 111 HP - CHI DIURNO. AF_06/2014",CHI,0.2458,95.614368
92216,SINAPI,5631,"ESCAVADEIRA HIDRÁULICA SOBRE ESTEIRAS, CAÇAMBA 0,80 M3, PESO OPERACIONAL 17 T, POTENCIA BRUTA 111 HP - CHP DIURNO. AF_06/2014",CHP,0.1266,216.18046799999996
92816,SINAPI,88629,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA), PREPARO MANUAL. AF_08/2019",M3,0.023,627.058522262
92816,SINAPI,88316,SERVENTE COM ENCARGOS COMPLEMENTARES,H,1.3656,29.0540166
92816,SINAPI,88246,ASSENTADOR DE TUBOS COM ENCARGOS COMPLEMENTARES,H,0.6828,26.613319699999998
92816,SINAPI,7757,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-1, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 1200 MM",M,1.03,656.8
92816,SINAPI,5632,"ESCAVADEIRA HIDRÁULICA SOBRE ESTEIRAS, CAÇAMBA 0,80 M3, PESO OPERACIONAL 17 T, POTENCIA BRUTA 111 HP - CHI DIURNO. AF_06/2014",CHI,0.2966,95.614368
92816,SINAPI,5631,"ESCAVADEIRA HIDRÁULICA SOBRE ESTEIRAS, CAÇAMBA 0,80 M3, PESO OPERACIONAL 17 T, POTENCIA BRUTA 111 HP - CHP DIURNO. AF_06/2014",CHP,0.1528,216.18046799999996
92818,SINAPI,88629,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA), PREPARO MANUAL. AF_08/2019",M3,0.0372,627.058522262
92818,SINAPI,88316,SERVENTE COM ENCARGOS COMPLEMENTARES,H,1.7164,29.0540166
92818,SINAPI,88246,ASSENTADOR DE TUBOS COM ENCARGOS COMPLEMENTARES,H,0.8582,26.613319699999998
92818,SINAPI,7758,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-1, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 1500 MM",M,1.03,951.56
92818,SINAPI,5632,"ESCAVADEIRA HIDRÁULICA SOBRE ESTEIRAS, CAÇAMBA 0,80 M3, PESO OPERACIONAL 17 T, POTENCIA BRUTA 111 HP - CHI DIURNO. AF_06/2014",CHI,0.3728,95.614368
92818,SINAPI,5631,"ESCAVADEIRA HIDRÁULICA SOBRE ESTEIRAS, CAÇAMBA 0,80 M3, PESO OPERACIONAL 17 T, POTENCIA BRUTA 111 HP - CHP DIURNO. AF_06/2014",CHP,0.192,216.18046799999996
92210,SINAPI,88629,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA), PREPARO MANUAL. AF_08/2019",M3,0.0016,627.058522262
92210,SINAPI,88316,SERVENTE COM ENCARGOS COMPLEMENTARES,H,0.4302,29.0540166
92210,SINAPI,88246,ASSENTADOR DE TUBOS COM ENCARGOS COMPLEMENTARES,H,0.2151,26.613319699999998
92210,SINAPI,7745,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-1, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 400 MM",M,1.03,116.57
92210,SINAPI,5632,"ESCAVADEIRA HIDRÁULICA SOBRE ESTEIRAS, CAÇAMBA 0,80 M3, PESO OPERACIONAL 17 T, POTENCIA BRUTA 111 HP - CHI DIURNO. AF_06/2014",CHI,0.0934,95.614368
92210,SINAPI,5631,"ESCAVADEIRA HIDRÁULICA SOBRE ESTEIRAS, CAÇAMBA 0,80 M3, PESO OPERACIONAL 17 T, POTENCIA BRUTA 111 HP - CHP DIURNO. AF_06/2014",CHP,0.0481,216.18046799999996
92212,SINAPI,88629,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA), PREPARO MANUAL. AF_08/2019",M3,0.0047,627.058522262
92212,SINAPI,88316,SERVENTE COM ENCARGOS COMPLEMENTARES,H,0.664,29.0540166
92212,SINAPI,88246,ASSENTADOR DE TUBOS COM ENCARGOS COMPLEMENTARES,H,0.332,26.613319699999998
92212,SINAPI,7725,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-1, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE = 600 MM",M,1.03,225.57
92212,SINAPI,5632,"ESCAVADEIRA HIDRÁULICA SOBRE ESTEIRAS, CAÇAMBA 0,80 M3, PESO OPERACIONAL 17 T, POTENCIA BRUTA 111 HP - CHI DIURNO. AF_06/2014",CHI,0.1442,95.614368
92212,SINAPI,5631,"ESCAVADEIRA HIDRÁULICA SOBRE ESTEIRAS, CAÇAMBA 0,80 M3, PESO OPERACIONAL 17 T, POTENCIA BRUTA 111 HP - CHP DIURNO. AF_06/2014",CHP,0.0743,216.18046799999996
92214,SINAPI,88629,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA), PREPARO MANUAL. AF_08/2019",M3,0.0093,627.058522262
92214,SINAPI,88316,SERVENTE COM ENCARGOS COMPLEMENTARES,H,0.8979,29.0540166
92214,SINAPI,88246,ASSENTADOR DE TUBOS COM ENCARGOS COMPLEMENTARES,H,0.4489,26.613319699999998
92214,SINAPI,7750,"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-1, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 800 MM",M,1.03,375.31
92214,SINAPI,5632,"ESCAVADEIRA HIDRÁULICA SOBRE ESTEIRAS, CAÇAMBA 0,80 M3, PESO OPERACIONAL 17 T, POTENCIA BRUTA 111 HP - CHI DIURNO. AF_06/2014",CHI,0.195,95.614368
92214,SINAPI,5631,"ESCAVADEIRA HIDRÁULICA SOBRE ESTEIRAS, CAÇAMBA 0,80 M3, PESO OPERACIONAL 17 T, POTENCIA BRUTA 111 HP - CHP DIURNO. AF_06/2014",CHP,0.1005,216.18046799999996
93382,SINAPI,91533,"COMPACTADOR DE SOLOS DE PERCUSSÃO (SOQUETE) COM MOTOR A GASOLINA 4 TEMPOS, POTÊNCIA 4 CV - CHP DIURNO. AF_08/2015",CHP,0.1962,40.398955242999996
93382,SINAPI,88316,SERVENTE COM ENCARGOS COMPLEMENTARES,H,0.7866,29.0540166
93382,SINAPI,5903,"CAMINHÃO PIPA 10.000 L TRUCADO, PESO BRUTO TOTAL 23.000 KG, CARGA ÚTIL MÁXIMA 15.935 KG, DISTÂNCIA ENTRE EIXOS 4,8 M, POTÊNCIA 230 CV, INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA - CHI DIURNO. AF_06/2014",CHI,0.0006,79.546067306
93382,SINAPI,5901,"CAMINHÃO PIPA 10.000 L TRUCADO, PESO BRUTO TOTAL 23.000 KG, CARGA ÚTIL MÁXIMA 15.935 KG, DISTÂNCIA ENTRE EIXOS 4,8 M, POTÊNCIA 230 CV, INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA - CHP DIURNO. AF_06/2014",CHP,0.0054,321.8816905439999
100576,SINAPI,93244,"ROLO COMPACTADOR VIBRATÓRIO PÉ DE CARNEIRO PARA SOLOS, POTÊNCIA 80 HP, PESO OPERACIONAL SEM/COM LASTRO 7,4 / 8,8 T, LARGURA DE TRABALHO 1,68 M - CHI DIURNO. AF_02/2016",CHI,0.006,72.70861587
100576,SINAPI,88316,SERVENTE COM ENCARGOS COMPLEMENTARES,H,0.008,29.0540166
100576,SINAPI,73436,"ROLO COMPACTADOR VIBRATÓRIO PÉ DE CARNEIRO PARA SOLOS, POTÊNCIA 80 HP, PESO OPERACIONAL SEM/COM LASTRO 7,4 / 8,8 T, LARGURA DE TRABALHO 1,68 M - CHP DIURNO. AF_02/2016",CHP,0.002,170.60667884
100576,SINAPI,5934,"MOTONIVELADORA POTÊNCIA BÁSICA LÍQUIDA (PRIMEIRA MARCHA) 125 HP, PESO BRUTO 13032 KG, LARGURA DA LÂMINA DE 3,7 M - CHI DIURNO. AF_06/2014",CHI,0.008,100.12586900000001
100576,SINAPI,5932,"MOTONIVELADORA POTÊNCIA BÁSICA LÍQUIDA (PRIMEIRA MARCHA) 125 HP, PESO BRUTO 13032 KG, LARGURA DA LÂMINA DE 3,7 M - CHP DIURNO. AF_06/2014",CHP,0.0001,255.424069
100576,SINAPI,5903,"CAMINHÃO PIPA 10.000 L TRUCADO, PESO BRUTO TOTAL 23.000 KG, CARGA ÚTIL MÁXIMA 15.935 KG, DISTÂNCIA ENTRE EIXOS 4,8 M, POTÊNCIA 230 CV, INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA - CHI DIURNO. AF_06/2014",CHI,0.007,79.546067306
100576,SINAPI,5901,"CAMINHÃO PIPA 10.000 L TRUCADO, PESO BRUTO TOTAL 23.000 KG, CARGA ÚTIL MÁXIMA 15.935 KG, DISTÂNCIA ENTRE EIXOS 4,8 M, POTÊNCIA 230 CV, INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA - CHP DIURNO. AF_06/2014",CHP,0.001,321.8816905439999
102111,SINAPI,88267,ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,2.0425,36.972434
102111,SINAPI,88264,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,0.633,42.336525
102111,SINAPI,88248,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,2.0425,30.746164
102111,SINAPI,88247,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,0.633,31.9276844
102111,SINAPI,39997,"PORCA ZINCADA, SEXTAVADA, DIAMETRO 1/4""",UN,4,0.32
102111,SINAPI,39996,"VERGALHAO ZINCADO ROSCA TOTAL, 1/4"" (6,3 MM)",M,0.2,2.66
102111,SINAPI,11267,"ARRUELA LISA, REDONDA, DE LATAO POLIDO, DIAMETRO NOMINAL 5/8"", DIAMETRO EXTERNO = 34 MM, DIAMETRO DO FURO = 17 MM, ESPESSURA = *2,5* MM",UN,4,1.43
102111,SINAPI,731,"BOMBA CENTRIFUGA MOTOR ELETRICO MONOFASICO 0,49 HP BOCAIS 1"" X 3/4"", DIAMETRO DO ROTOR 110 MM, HM/Q: 6 M / 8,3 M3/H A 20 M / 1,2 M3/H",UN,1,1240.73
102116,SINAPI,88267,ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,2.202,36.972434
102116,SINAPI,88264,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,0.633,42.336525
102116,SINAPI,88248,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,2.202,30.746164
102116,SINAPI,88247,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,0.633,31.9276844
102116,SINAPI,39997,"PORCA ZINCADA, SEXTAVADA, DIAMETRO 1/4""",UN,4,0.32
102116,SINAPI,39996,"VERGALHAO ZINCADO ROSCA TOTAL, 1/4"" (6,3 MM)",M,0.2,2.66
102116,SINAPI,11267,"ARRUELA LISA, REDONDA, DE LATAO POLIDO, DIAMETRO NOMINAL 5/8"", DIAMETRO EXTERNO = 34 MM, DIAMETRO DO FURO = 17 MM, ESPESSURA = *2,5* MM",UN,4,1.43
102116,SINAPI,734,"BOMBA CENTRIFUGA, MOTOR ELETRICO TRIFASICO 1,48HP DIAMETRO DE SUCCAO X ELEVACAO 1 1/2"" X 1"", DIAMETRO DO ROTOR 117 MM, HM/Q: 10 M / 21,9 M3/H A 24 M / 6,1 M3/H",UN,1,2242.05
102115,SINAPI,88267,ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,3.289,36.972434
102115,SINAPI,88264,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,0.633,42.336525
102115,SINAPI,88248,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,3.289,30.746164
102115,SINAPI,88247,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,0.633,31.9276844
102115,SINAPI,39997,"PORCA ZINCADA, SEXTAVADA, DIAMETRO 1/4""",UN,4,0.32
102115,SINAPI,39996,"VERGALHAO ZINCADO ROSCA TOTAL, 1/4"" (6,3 MM)",M,0.2,2.66
102115,SINAPI,11267,"ARRUELA LISA, REDONDA, DE LATAO POLIDO, DIAMETRO NOMINAL 5/8"", DIAMETRO EXTERNO = 34 MM, DIAMETRO DO FURO = 17 MM, ESPESSURA = *2,5* MM",UN,4,1.43
102115,SINAPI,735,"BOMBA CENTRIFUGA MOTOR ELETRICO TRIFASICO 1,48HP DIAMETRO DE SUCCAO X ELEVACAO 1"" X 1"", 4 ESTAGIOS, DIAMETRO DOS ROTORES 3 X 107 MM + 1 X 100 MM, HM/Q: 10 M / 5,3 M3/H A 70 M / 1,8 M3/H",UN,1,3720.61
102617,SINAPI,93288,"GUINDASTE HIDRÁULICO AUTOPROPELIDO, COM LANÇA TELESCÓPICA 40 M, CAPACIDADE MÁXIMA 60 T, POTÊNCIA 260 KW - CHI DIURNO. AF_03/2016",CHI,2.3611,179.76335894000002
102617,SINAPI,93287,"GUINDASTE HIDRÁULICO AUTOPROPELIDO, COM LANÇA TELESCÓPICA 40 M, CAPACIDADE MÁXIMA 60 T, POTÊNCIA 260 KW - CHP DIURNO. AF_03/2016",CHP,0.2634,350.81013572999996
102617,SINAPI,88267,ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,1.4821,36.972434
102617,SINAPI,88248,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,1.4821,30.746164
102617,SINAPI,37105,"CAIXA D'AGUA / RESERVATORIO EM POLIESTER REFORCADO COM FIBRA DE VIDRO, 5000 LITROS, COM TAMPA",UN,1,2857.47
87905,SINAPI,88316,SERVENTE COM ENCARGOS COMPLEMENTARES,H,0.0575,29.0540166
87905,SINAPI,88309,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,0.1724,33.6814646
87905,SINAPI,87313,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA GROSSA ÚMIDA) PARA CHAPISCO CONVENCIONAL, PREPARO MECÂNICO COM BETONEIRA 400 L. AF_08/2019",M3,0.0037,460.07946817600003
87879,SINAPI,88316,SERVENTE COM ENCARGOS COMPLEMENTARES,H,0.0255,29.0540166
87879,SINAPI,88309,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,0.0681,33.6814646
87879,SINAPI,87313,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA GROSSA ÚMIDA) PARA CHAPISCO CONVENCIONAL, PREPARO MECÂNICO COM BETONEIRA 400 L. AF_08/2019",M3,0.0037,460.07946817600003
87887,SINAPI,88316,SERVENTE COM ENCARGOS COMPLEMENTARES,H,0.0486,29.0540166
87887,SINAPI,88309,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,0.1295,33.6814646
87887,SINAPI,87396,"ARGAMASSA INDUSTRIALIZADA PARA CHAPISCO COLANTE, PREPARO COM MISTURADOR DE EIXO HORIZONTAL DE 300 KG. AF_08/2019",M3,0.0034,3251.88368652592
103672,SINAPI,90587,"VIBRADOR DE IMERSÃO, DIÂMETRO DE PONTEIRA 45MM, MOTOR ELÉTRICO TRIFÁSICO POTÊNCIA DE 2 CV - CHI DIURNO. AF_06/2015",CHI,0.13,0.495540104
103672,SINAPI,90586,"VIBRADOR DE IMERSÃO, DIÂMETRO DE PONTEIRA 45MM, MOTOR ELÉTRICO TRIFÁSICO POTÊNCIA DE 2 CV - CHP DIURNO. AF_06/2015",CHP,0.094,1.1947691040000001
103672,SINAPI,88316,SERVENTE COM ENCARGOS COMPLEMENTARES,H,1.345,29.0540166
103672,SINAPI,88309,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,0.224,33.6814646
103672,SINAPI,88262,CARPINTEIRO DE FORMAS COM ENCARGOS COMPLEMENTARES,H,0.224,33.2670864
103672,SINAPI,1527,"CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C25, BRITA 0 E 1, SLUMP = 100 +/- 20 MM, COM BOMBEAMENTO (DISPONIBILIZACAO DE BOMBA), SEM O LANCAMENTO (NBR 8953)",M3,1.103,478.96
103675,SINAPI,90587,"VIBRADOR DE IMERSÃO, DIÂMETRO DE PONTEIRA 45MM, MOTOR ELÉTRICO TRIFÁSICO POTÊNCIA DE 2 CV - CHI DIURNO. AF_06/2015",CHI,0.131,0.495540104
103675,SINAPI,90586,"VIBRADOR DE IMERSÃO, DIÂMETRO DE PONTEIRA 45MM, MOTOR ELÉTRICO TRIFÁSICO POTÊNCIA DE 2 CV - CHP DIURNO. AF_06/2015",CHP,0.12,1.1947691040000001
103675,SINAPI,88316,SERVENTE COM ENCARGOS COMPLEMENTARES,H,0.826,29.0540166
103675,SINAPI,88309,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,0.753,33.6814646
103675,SINAPI,88262,CARPINTEIRO DE FORMAS COM ENCARGOS COMPLEMENTARES,H,0.125,33.2670864
103675,SINAPI,1527,"CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C25, BRITA 0 E 1, SLUMP = 100 +/- 20 MM, COM BOMBEAMENTO (DISPONIBILIZACAO DE BOMBA), SEM O LANCAMENTO (NBR 8953)",M3,1.103,478.96
88476,SINAPI,88316,SERVENTE COM ENCARGOS COMPLEMENTARES,H,0.026,29.0540166
88476,SINAPI,88309,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,0.053,33.6814646
88476,SINAPI,38546,"ARGAMASSA USINADA AUTOADENSAVEL E AUTONIVELANTE PARA CONTRAPISO, COM BOMBEAMENTO (DISPONIBILIZACAO DE BOMBA), SEM O LANCAMENTO",M3,0.031,469.19
88476,SINAPI,7334,ADITIVO ADESIVO LIQUIDO PARA ARGAMASSAS DE REVESTIMENTOS CIMENTICIOS,L,0.21,16.59
88477,SINAPI,88316,SERVENTE COM ENCARGOS COMPLEMENTARES,H,0.05,29.0540166
88477,SINAPI,88309,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,0.1,33.6814646
88477,SINAPI,38546,"ARGAMASSA USINADA AUTOADENSAVEL E AUTONIVELANTE PARA CONTRAPISO, COM BOMBEAMENTO (DISPONIBILIZACAO DE BOMBA), SEM O LANCAMENTO",M3,0.043,469.19
88477,SINAPI,7334,ADITIVO ADESIVO LIQUIDO PARA ARGAMASSAS DE REVESTIMENTOS CIMENTICIOS,L,0.21,16.59
87642,SINAPI,88316,SERVENTE COM ENCARGOS COMPLEMENTARES,H,0.136,29.0540166
87642,SINAPI,88309,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,0.271,33.6814646
87642,SINAPI,87373,"ARGAMASSA TRAÇO 1:4 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA) PARA CONTRAPISO, PREPARO MANUAL. AF_08/2019",M3,0.053,702.769062932
87642,SINAPI,7334,ADITIVO ADESIVO LIQUIDO PARA ARGAMASSAS DE REVESTIMENTOS CIMENTICIOS,L,0.21,16.59
87642,SINAPI,1379,CIMENTO PORTLAND COMPOSTO CP II-32,KG,0.5,0.61
88831,SINAPI,88827,"BETONEIRA CAPACIDADE NOMINAL DE 400 L, CAPACIDADE DE MISTURA 280 L, MOTOR ELÉTRICO TRIFÁSICO POTÊNCIA DE 2 CV, SEM CARREGADOR - JUROS. AF_05/2023",H,1,0.07104
88831,SINAPI,88826,"BETONEIRA CAPACIDADE NOMINAL DE 400 L, CAPACIDADE DE MISTURA 280 L, MOTOR ELÉTRICO TRIFÁSICO POTÊNCIA DE 2 CV, SEM CARREGADOR - DEPRECIAÇÃO. AF_05/2023",H,1,0.28800000000000003
88830,SINAPI,88829,"BETONEIRA CAPACIDADE NOMINAL DE 400 L, CAPACIDADE DE MISTURA 280 L, MOTOR ELÉTRICO TRIFÁSICO POTÊNCIA DE 2 CV, SEM CARREGADOR - MATERIAIS NA OPERAÇÃO. AF_05/2023",H,1,0.925888
88830,SINAPI,88828,"BETONEIRA CAPACIDADE NOMINAL DE 400 L, CAPACIDADE DE MISTURA 280 L, MOTOR ELÉTRICO TRIFÁSICO POTÊNCIA DE 2 CV, SEM CARREGADOR - MANUTENÇÃO. AF_05/2023",H,1,0.33599999999999997
88830,SINAPI,88827,"BETONEIRA CAPACIDADE NOMINAL DE 400 L, CAPACIDADE DE MISTURA 280 L, MOTOR ELÉTRICO TRIFÁSICO POTÊNCIA DE 2 CV, SEM CARREGADOR - JUROS. AF_05/2023",H,1,0.07104
88830,SINAPI,88826,"BETONEIRA CAPACIDADE NOMINAL DE 400 L, CAPACIDADE DE MISTURA 280 L, MOTOR ELÉTRICO TRIFÁSICO POTÊNCIA DE 2 CV, SEM CARREGADOR - DEPRECIAÇÃO. AF_05/2023",H,1,0.28800000000000003
89226,SINAPI,89222,"BETONEIRA CAPACIDADE NOMINAL DE 600 L, CAPACIDADE DE MISTURA 360 L, MOTOR ELÉTRICO TRIFÁSICO POTÊNCIA DE 4 CV, SEM CARREGADOR - JUROS. AF_05/2023",H,1,0.288976216
89226,SINAPI,89221,"BETONEIRA CAPACIDADE NOMINAL DE 600 L, CAPACIDADE DE MISTURA 360 L, MOTOR ELÉTRICO TRIFÁSICO POTÊNCIA DE 4 CV, SEM CARREGADOR - DEPRECIAÇÃO. AF_05/2023",H,1,1.1715251999999998
89225,SINAPI,89224,"BETONEIRA CAPACIDADE NOMINAL DE 600 L, CAPACIDADE DE MISTURA 360 L, MOTOR ELÉTRICO TRIFÁSICO POTÊNCIA DE 4 CV, SEM CARREGADOR - MATERIAIS NA OPERAÇÃO. AF_05/2023",H,1,1.8517686
89225,SINAPI,89223,"BETONEIRA CAPACIDADE NOMINAL DE 600 L, CAPACIDADE DE MISTURA 360 L, MOTOR ELÉTRICO TRIFÁSICO POTÊNCIA DE 4 CV, SEM CARREGADOR - MANUTENÇÃO. AF_05/2023",H,1,1.3667793999999998
89225,SINAPI,89222,"BETONEIRA CAPACIDADE NOMINAL DE 600 L, CAPACIDADE DE MISTURA 360 L, MOTOR ELÉTRICO TRIFÁSICO POTÊNCIA DE 4 CV, SEM CARREGADOR - JUROS. AF_05/2023",H,1,0.288976216
89225,SINAPI,89221,"BETONEIRA CAPACIDADE NOMINAL DE 600 L, CAPACIDADE DE MISTURA 360 L, MOTOR ELÉTRICO TRIFÁSICO POTÊNCIA DE 4 CV, SEM CARREGADOR - DEPRECIAÇÃO. AF_05/2023",H,1,1.1715251999999998
102811,SINAPI,102807,"CALDEIRA A GÁS COM TERMOSTATO, CAPACIDADE 100 LITROS - JUROS. AF_05/2023",H,1,0.0
102811,SINAPI,102806,"CALDEIRA A GÁS COM TERMOSTATO, CAPACIDADE 100 LITROS - DEPRECIAÇÃO. AF_05/2023",H,1,0.0
102810,SINAPI,102809,"CALDEIRA A GÁS COM TERMOSTATO, CAPACIDADE 100 LITROS - MATERIAIS NA OPERAÇÃO. AF_05/2023",H,1,17.1723432
102810,SINAPI,102808,"CALDEIRA A GÁS COM TERMOSTATO, CAPACIDADE 100 LITROS - MANUTENÇÃO. AF_05/2023",H,1,0.0
102810,SINAPI,102807,"CALDEIRA A GÁS COM TERMOSTATO, CAPACIDADE 100 LITROS - JUROS. AF_05/2023",H,1,0.0
102810,SINAPI,102806,"CALDEIRA A GÁS COM TERMOSTATO, CAPACIDADE 100 LITROS - DEPRECIAÇÃO. AF_05/2023",H,1,0.0
67827,SINAPI,91402,"CAMINHÃO BASCULANTE 6 M3 TOCO, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA 11.130 KG, DISTÂNCIA ENTRE EIXOS 5,36 M, POTÊNCIA 185 CV, INCLUSIVE CAÇAMBA METÁLICA - IMPOSTOS E SEGUROS. AF_06/2014",H,1,3.570662059
67827,SINAPI,88281,MOTORISTA DE BASCULANTE COM ENCARGOS COMPLEMENTARES,H,1,35.675545
67827,SINAPI,7059,"CAMINHÃO BASCULANTE 6 M3 TOCO, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA 11.130 KG, DISTÂNCIA ENTRE EIXOS 5,36 M, POTÊNCIA 185 CV, INCLUSIVE CAÇAMBA METÁLICA - JUROS. AF_06/2014",H,1,8.833007857
67827,SINAPI,7058,"CAMINHÃO BASCULANTE 6 M3 TOCO, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA 11.130 KG, DISTÂNCIA ENTRE EIXOS 5,36 M, POTÊNCIA 185 CV, INCLUSIVE CAÇAMBA METÁLICA - DEPRECIAÇÃO. AF_06/2014",H,1,22.926067344
67826,SINAPI,91402,"CAMINHÃO BASCULANTE 6 M3 TOCO, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA 11.130 KG, DISTÂNCIA ENTRE EIXOS 5,36 M, POTÊNCIA 185 CV, INCLUSIVE CAÇAMBA METÁLICA - IMPOSTOS E SEGUROS. AF_06/2014",H,1,3.570662059
67826,SINAPI,88281,MOTORISTA DE BASCULANTE COM ENCARGOS COMPLEMENTARES,H,1,35.675545
67826,SINAPI,7061,"CAMINHÃO BASCULANTE 6 M3 TOCO, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA 11.130 KG, DISTÂNCIA ENTRE EIXOS 5,36 M, POTÊNCIA 185 CV, INCLUSIVE CAÇAMBA METÁLICA - MATERIAIS NA OPERAÇÃO. AF_06/2014",H,1,80.7666
67826,SINAPI,7060,"CAMINHÃO BASCULANTE 6 M3 TOCO, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA 11.130 KG, DISTÂNCIA ENTRE EIXOS 5,36 M, POTÊNCIA 185 CV, INCLUSIVE CAÇAMBA METÁLICA - MANUTENÇÃO. AF_06/2014",H,1,41.329769904
